2022-11-28 15:35:28,530 - root - INFO - Namespace(Ks='[20, 40, 60, 80, 100]', aggregation_type='bi-interaction', cf_batch_size=1024, cf_l2loss_lambda=1e-05, cf_print_every=1, conv_dim_list='[64, 32, 16]', data_dir='datasets/', data_name='yelp2018', embed_dim=64, evaluate_every=10, kg_batch_size=2048, kg_l2loss_lambda=1e-05, kg_print_every=1, laplacian_type='random-walk', lr=0.0001, mess_dropout='[0.1, 0.1, 0.1]', n_epoch=1000, pretrain_embedding_dir='datasets/pretrain/', pretrain_model_path='trained_model/model.pth', relation_dim=64, save_dir='trained_model/KGAT/yelp2018/embed-dim64_relation-dim64_random-walk_bi-interaction_64-32-16_lr0.0001_pretrain1/', seed=2019, stopping_steps=10, test_batch_size=10000, use_pretrain=1)
2022-11-28 15:38:22,326 - root - INFO - n_users:           45919
2022-11-28 15:38:22,328 - root - INFO - n_items:           45538
2022-11-28 15:38:22,328 - root - INFO - n_entities:        136499
2022-11-28 15:38:22,328 - root - INFO - n_users_entities:  182418
2022-11-28 15:38:22,329 - root - INFO - n_relations:       86
2022-11-28 15:38:22,331 - root - INFO - n_h_list:          5567472
2022-11-28 15:38:22,331 - root - INFO - n_t_list:          5567472
2022-11-28 15:38:22,331 - root - INFO - n_r_list:          5567472
2022-11-28 15:38:22,331 - root - INFO - n_cf_train:        930032
2022-11-28 15:38:22,331 - root - INFO - n_cf_test:         253578
2022-11-28 15:38:22,331 - root - INFO - n_kg_train:        5567472
2022-11-28 15:38:28,046 - root - INFO - KGAT(
  (entity_user_embed): Embedding(182418, 64)
  (relation_embed): Embedding(86, 64)
  (aggregator_layers): ModuleList(
    (0): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=64, out_features=64, bias=True)
      (linear2): Linear(in_features=64, out_features=64, bias=True)
    )
    (1): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=64, out_features=32, bias=True)
      (linear2): Linear(in_features=64, out_features=32, bias=True)
    )
    (2): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=32, out_features=16, bias=True)
      (linear2): Linear(in_features=32, out_features=16, bias=True)
    )
  )
)
2022-11-28 15:38:30,649 - root - INFO - CF Training: Epoch 0001 Iter 0001 / 0909 | Time 2.6s | Iter Loss 0.0381 | Iter Mean Loss 0.0381
2022-11-28 15:39:49,448 - root - INFO - CF Training: Epoch 0001 Iter 0036 / 0909 | Time 2.3s | Iter Loss 0.0342 | Iter Mean Loss 0.0332
2022-11-28 15:39:51,844 - root - INFO - CF Training: Epoch 0001 Iter 0037 / 0909 | Time 2.4s | Iter Loss 0.0268 | Iter Mean Loss 0.0330
2022-11-28 15:39:54,312 - root - INFO - CF Training: Epoch 0001 Iter 0038 / 0909 | Time 2.5s | Iter Loss 0.0325 | Iter Mean Loss 0.0330
2022-11-28 15:39:57,186 - root - INFO - CF Training: Epoch 0001 Iter 0039 / 0909 | Time 2.9s | Iter Loss 0.0369 | Iter Mean Loss 0.0331
2022-11-28 15:39:59,828 - root - INFO - CF Training: Epoch 0001 Iter 0040 / 0909 | Time 2.6s | Iter Loss 0.0324 | Iter Mean Loss 0.0330
2022-11-28 15:40:02,217 - root - INFO - CF Training: Epoch 0001 Iter 0041 / 0909 | Time 2.4s | Iter Loss 0.0290 | Iter Mean Loss 0.0330
2022-11-28 15:40:04,495 - root - INFO - CF Training: Epoch 0001 Iter 0042 / 0909 | Time 2.3s | Iter Loss 0.0352 | Iter Mean Loss 0.0330
2022-11-28 15:40:06,870 - root - INFO - CF Training: Epoch 0001 Iter 0043 / 0909 | Time 2.4s | Iter Loss 0.0336 | Iter Mean Loss 0.0330
2022-11-28 15:40:09,192 - root - INFO - CF Training: Epoch 0001 Iter 0044 / 0909 | Time 2.3s | Iter Loss 0.0363 | Iter Mean Loss 0.0331
2022-11-28 15:40:11,421 - root - INFO - CF Training: Epoch 0001 Iter 0045 / 0909 | Time 2.2s | Iter Loss 0.0350 | Iter Mean Loss 0.0331
2022-11-28 15:40:13,680 - root - INFO - CF Training: Epoch 0001 Iter 0046 / 0909 | Time 2.3s | Iter Loss 0.0343 | Iter Mean Loss 0.0332
2022-11-28 15:40:15,878 - root - INFO - CF Training: Epoch 0001 Iter 0047 / 0909 | Time 2.2s | Iter Loss 0.0311 | Iter Mean Loss 0.0331
2022-11-28 15:40:18,179 - root - INFO - CF Training: Epoch 0001 Iter 0048 / 0909 | Time 2.3s | Iter Loss 0.0390 | Iter Mean Loss 0.0332
2022-11-28 15:40:20,508 - root - INFO - CF Training: Epoch 0001 Iter 0049 / 0909 | Time 2.3s | Iter Loss 0.0301 | Iter Mean Loss 0.0332
2022-11-28 15:40:22,730 - root - INFO - CF Training: Epoch 0001 Iter 0050 / 0909 | Time 2.2s | Iter Loss 0.0309 | Iter Mean Loss 0.0331
2022-11-28 15:40:24,928 - root - INFO - CF Training: Epoch 0001 Iter 0051 / 0909 | Time 2.2s | Iter Loss 0.0340 | Iter Mean Loss 0.0331
2022-11-28 15:40:27,114 - root - INFO - CF Training: Epoch 0001 Iter 0052 / 0909 | Time 2.2s | Iter Loss 0.0325 | Iter Mean Loss 0.0331
2022-11-28 15:40:29,355 - root - INFO - CF Training: Epoch 0001 Iter 0053 / 0909 | Time 2.2s | Iter Loss 0.0225 | Iter Mean Loss 0.0329
2022-11-28 15:40:31,585 - root - INFO - CF Training: Epoch 0001 Iter 0054 / 0909 | Time 2.2s | Iter Loss 0.0285 | Iter Mean Loss 0.0329
2022-11-28 15:40:33,788 - root - INFO - CF Training: Epoch 0001 Iter 0055 / 0909 | Time 2.2s | Iter Loss 0.0251 | Iter Mean Loss 0.0327
2022-11-28 15:40:35,991 - root - INFO - CF Training: Epoch 0001 Iter 0056 / 0909 | Time 2.2s | Iter Loss 0.0331 | Iter Mean Loss 0.0327
2022-11-28 15:40:38,198 - root - INFO - CF Training: Epoch 0001 Iter 0057 / 0909 | Time 2.2s | Iter Loss 0.0324 | Iter Mean Loss 0.0327
2022-11-28 15:40:40,469 - root - INFO - CF Training: Epoch 0001 Iter 0058 / 0909 | Time 2.3s | Iter Loss 0.0299 | Iter Mean Loss 0.0327
2022-11-28 15:40:42,794 - root - INFO - CF Training: Epoch 0001 Iter 0059 / 0909 | Time 2.3s | Iter Loss 0.0418 | Iter Mean Loss 0.0328
2022-11-28 15:40:45,182 - root - INFO - CF Training: Epoch 0001 Iter 0060 / 0909 | Time 2.4s | Iter Loss 0.0311 | Iter Mean Loss 0.0328
